,Date,Province/State,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
0,1/22/2020,Alberta,Canada,0,0,0,0,0,0,0
1,1/22/2020,British Columbia,Canada,0,0,0,0,0,0,0
2,1/22/2020,Manitoba,Canada,0,0,0,0,0,0,0
3,1/22/2020,New Brunswick,Canada,0,0,0,0,0,0,0
4,1/22/2020,Newfoundland and Labrador,Canada,0,0,0,0,0,0,0
5,1/22/2020,Northwest Territories,Canada,0,0,0,0,0,0,0
6,1/22/2020,Nova Scotia,Canada,0,0,0,0,0,0,0
7,1/22/2020,Ontario,Canada,0,0,0,0,0,0,0
8,1/22/2020,Prince Edward Island,Canada,0,0,0,0,0,0,0
9,1/22/2020,Quebec,Canada,0,0,0,0,0,0,0
10,1/22/2020,Saskatchewan,Canada,0,0,0,0,0,0,0
11,1/22/2020,Yukon,Canada,0,0,0,0,0,0,0
12,1/22/2020,Anguilla,United Kingdom,0,0,0,0,0,0,0
13,1/22/2020,Bermuda,United Kingdom,0,0,0,0,0,0,0
14,1/22/2020,British Virgin Islands,United Kingdom,0,0,0,0,0,0,0
15,1/22/2020,Cayman Islands,United Kingdom,0,0,0,0,0,0,0
16,1/22/2020,Channel Islands,United Kingdom,0,0,0,0,0,0,0
17,1/22/2020,Falkland Islands (Malvinas),United Kingdom,0,0,0,0,0,0,0
18,1/22/2020,Gibraltar,United Kingdom,0,0,0,0,0,0,0
19,1/22/2020,Isle of Man,United Kingdom,0,0,0,0,0,0,0
20,1/22/2020,Montserrat,United Kingdom,0,0,0,0,0,0,0
21,1/22/2020,Turks and Caicos Islands,United Kingdom,0,0,0,0,0,0,0
22,1/22/2020,Anhui,China,1,0,0,1,0,0,0
23,1/22/2020,Beijing,China,14,0,0,14,0,0,0
24,1/22/2020,Chongqing,China,6,0,0,6,0,0,0
25,1/22/2020,Fujian,China,1,0,0,1,0,0,0
26,1/22/2020,Gansu,China,0,0,0,0,0,0,0
27,1/22/2020,Guangdong,China,26,0,0,26,0,0,0
28,1/22/2020,Guangxi,China,2,0,0,2,0,0,0
29,1/22/2020,Guizhou,China,1,0,0,1,0,0,0
30,1/22/2020,Hainan,China,4,0,0,4,0,0,0
31,1/22/2020,Hebei,China,1,0,0,1,0,0,0
32,1/22/2020,Heilongjiang,China,0,0,0,0,0,0,0
33,1/22/2020,Henan,China,5,0,0,5,0,0,0
34,1/22/2020,Hong Kong,China,0,0,0,0,0,0,0
35,1/22/2020,Hubei,China,444,17,28,399,0,0,0
36,1/22/2020,Hunan,China,4,0,0,4,0,0,0
37,1/22/2020,Inner Mongolia,China,0,0,0,0,0,0,0
38,1/22/2020,Jiangsu,China,1,0,0,1,0,0,0
39,1/22/2020,Jiangxi,China,2,0,0,2,0,0,0
40,1/22/2020,Jilin,China,0,0,0,0,0,0,0
41,1/22/2020,Liaoning,China,2,0,0,2,0,0,0
42,1/22/2020,Macau,China,1,0,0,1,0,0,0
43,1/22/2020,Ningxia,China,1,0,0,1,0,0,0
44,1/22/2020,Qinghai,China,0,0,0,0,0,0,0
45,1/22/2020,Shaanxi,China,0,0,0,0,0,0,0
46,1/22/2020,Shandong,China,2,0,0,2,0,0,0
47,1/22/2020,Shanghai,China,9,0,0,9,0,0,0
48,1/22/2020,Shanxi,China,1,0,0,1,0,0,0
49,1/22/2020,Sichuan,China,5,0,0,5,0,0,0
50,1/22/2020,Tianjin,China,4,0,0,4,0,0,0
51,1/22/2020,Tibet,China,0,0,0,0,0,0,0
52,1/22/2020,Xinjiang,China,0,0,0,0,0,0,0
53,1/22/2020,Yunnan,China,1,0,0,1,0,0,0
54,1/22/2020,Zhejiang,China,10,0,0,10,0,0,0
55,1/22/2020,Aruba,Netherlands,0,0,0,0,0,0,0
56,1/22/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0,0,0,0,0,0
57,1/22/2020,Curacao,Netherlands,0,0,0,0,0,0,0
58,1/22/2020,Sint Maarten,Netherlands,0,0,0,0,0,0,0
59,1/22/2020,Australian Capital Territory,Australia,0,0,0,0,0,0,0
60,1/22/2020,New South Wales,Australia,0,0,0,0,0,0,0
61,1/22/2020,Northern Territory,Australia,0,0,0,0,0,0,0
62,1/22/2020,Queensland,Australia,0,0,0,0,0,0,0
63,1/22/2020,South Australia,Australia,0,0,0,0,0,0,0
64,1/22/2020,Tasmania,Australia,0,0,0,0,0,0,0
65,1/22/2020,Victoria,Australia,0,0,0,0,0,0,0
66,1/22/2020,Western Australia,Australia,0,0,0,0,0,0,0
67,1/22/2020,Faroe Islands,Denmark,0,0,0,0,0,0,0
68,1/22/2020,Greenland,Denmark,0,0,0,0,0,0,0
69,1/22/2020,French Guiana,France,0,0,0,0,0,0,0
70,1/22/2020,French Polynesia,France,0,0,0,0,0,0,0
71,1/22/2020,Guadeloupe,France,0,0,0,0,0,0,0
72,1/22/2020,Martinique,France,0,0,0,0,0,0,0
73,1/22/2020,Mayotte,France,0,0,0,0,0,0,0
74,1/22/2020,New Caledonia,France,0,0,0,0,0,0,0
75,1/22/2020,Reunion,France,0,0,0,0,0,0,0
76,1/22/2020,Saint Barthelemy,France,0,0,0,0,0,0,0
77,1/22/2020,Saint Pierre and Miquelon,France,0,0,0,0,0,0,0
78,1/22/2020,St Martin,France,0,0,0,0,0,0,0
79,1/23/2020,Alberta,Canada,0,0,0,0,0,0,0
80,1/23/2020,British Columbia,Canada,0,0,0,0,0,0,0
81,1/23/2020,Manitoba,Canada,0,0,0,0,0,0,0
82,1/23/2020,New Brunswick,Canada,0,0,0,0,0,0,0
83,1/23/2020,Newfoundland and Labrador,Canada,0,0,0,0,0,0,0
84,1/23/2020,Northwest Territories,Canada,0,0,0,0,0,0,0
85,1/23/2020,Nova Scotia,Canada,0,0,0,0,0,0,0
86,1/23/2020,Ontario,Canada,0,0,0,0,0,0,0
87,1/23/2020,Prince Edward Island,Canada,0,0,0,0,0,0,0
88,1/23/2020,Quebec,Canada,0,0,0,0,0,0,0
89,1/23/2020,Saskatchewan,Canada,0,0,0,0,0,0,0
90,1/23/2020,Yukon,Canada,0,0,0,0,0,0,0
91,1/23/2020,Anguilla,United Kingdom,0,0,0,0,0,0,0
92,1/23/2020,Bermuda,United Kingdom,0,0,0,0,0,0,0
93,1/23/2020,British Virgin Islands,United Kingdom,0,0,0,0,0,0,0
94,1/23/2020,Cayman Islands,United Kingdom,0,0,0,0,0,0,0
95,1/23/2020,Channel Islands,United Kingdom,0,0,0,0,0,0,0
96,1/23/2020,Falkland Islands (Malvinas),United Kingdom,0,0,0,0,0,0,0
97,1/23/2020,Gibraltar,United Kingdom,0,0,0,0,0,0,0
98,1/23/2020,Isle of Man,United Kingdom,0,0,0,0,0,0,0
99,1/23/2020,Montserrat,United Kingdom,0,0,0,0,0,0,0
100,1/23/2020,Turks and Caicos Islands,United Kingdom,0,0,0,0,0,0,0
101,1/23/2020,Anhui,China,9,0,0,9,95,1,2
102,1/23/2020,Beijing,China,22,0,0,22,95,1,2
103,1/23/2020,Chongqing,China,9,0,0,9,95,1,2
104,1/23/2020,Fujian,China,5,0,0,5,95,1,2
105,1/23/2020,Gansu,China,2,0,0,2,95,1,2
106,1/23/2020,Guangdong,China,32,0,2,30,95,1,2
107,1/23/2020,Guangxi,China,5,0,0,5,95,1,2
108,1/23/2020,Guizhou,China,3,0,0,3,95,1,2
109,1/23/2020,Hainan,China,5,0,0,5,95,1,2
110,1/23/2020,Hebei,China,1,1,0,0,95,1,2
111,1/23/2020,Heilongjiang,China,2,0,0,2,95,1,2
112,1/23/2020,Henan,China,5,0,0,5,95,1,2
113,1/23/2020,Hong Kong,China,2,0,0,2,95,1,2
114,1/23/2020,Hubei,China,444,17,28,399,95,1,2
115,1/23/2020,Hunan,China,9,0,0,9,95,1,2
116,1/23/2020,Inner Mongolia,China,0,0,0,0,95,1,2
117,1/23/2020,Jiangsu,China,5,0,0,5,95,1,2
118,1/23/2020,Jiangxi,China,7,0,0,7,95,1,2
119,1/23/2020,Jilin,China,1,0,0,1,95,1,2
120,1/23/2020,Liaoning,China,3,0,0,3,95,1,2
121,1/23/2020,Macau,China,2,0,0,2,95,1,2
122,1/23/2020,Ningxia,China,1,0,0,1,95,1,2
123,1/23/2020,Qinghai,China,0,0,0,0,95,1,2
124,1/23/2020,Shaanxi,China,3,0,0,3,95,1,2
125,1/23/2020,Shandong,China,6,0,0,6,95,1,2
126,1/23/2020,Shanghai,China,16,0,0,16,95,1,2
127,1/23/2020,Shanxi,China,1,0,0,1,95,1,2
128,1/23/2020,Sichuan,China,8,0,0,8,95,1,2
129,1/23/2020,Tianjin,China,4,0,0,4,95,1,2
130,1/23/2020,Tibet,China,0,0,0,0,95,1,2
131,1/23/2020,Xinjiang,China,2,0,0,2,95,1,2
132,1/23/2020,Yunnan,China,2,0,0,2,95,1,2
133,1/23/2020,Zhejiang,China,27,0,0,27,95,1,2
134,1/23/2020,Aruba,Netherlands,0,0,0,0,0,0,0
135,1/23/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0,0,0,0,0,0
136,1/23/2020,Curacao,Netherlands,0,0,0,0,0,0,0
137,1/23/2020,Sint Maarten,Netherlands,0,0,0,0,0,0,0
138,1/23/2020,Australian Capital Territory,Australia,0,0,0,0,0,0,0
139,1/23/2020,New South Wales,Australia,0,0,0,0,0,0,0
140,1/23/2020,Northern Territory,Australia,0,0,0,0,0,0,0
141,1/23/2020,Queensland,Australia,0,0,0,0,0,0,0
142,1/23/2020,South Australia,Australia,0,0,0,0,0,0,0
143,1/23/2020,Tasmania,Australia,0,0,0,0,0,0,0
144,1/23/2020,Victoria,Australia,0,0,0,0,0,0,0
145,1/23/2020,Western Australia,Australia,0,0,0,0,0,0,0
146,1/23/2020,Faroe Islands,Denmark,0,0,0,0,0,0,0
147,1/23/2020,Greenland,Denmark,0,0,0,0,0,0,0
148,1/23/2020,French Guiana,France,0,0,0,0,0,0,0
149,1/23/2020,French Polynesia,France,0,0,0,0,0,0,0
150,1/23/2020,Guadeloupe,France,0,0,0,0,0,0,0
151,1/23/2020,Martinique,France,0,0,0,0,0,0,0
152,1/23/2020,Mayotte,France,0,0,0,0,0,0,0
153,1/23/2020,New Caledonia,France,0,0,0,0,0,0,0
154,1/23/2020,Reunion,France,0,0,0,0,0,0,0
155,1/23/2020,Saint Barthelemy,France,0,0,0,0,0,0,0
156,1/23/2020,Saint Pierre and Miquelon,France,0,0,0,0,0,0,0
157,1/23/2020,St Martin,France,0,0,0,0,0,0,0
158,1/24/2020,Alberta,Canada,0,0,0,0,0,0,0
159,1/24/2020,British Columbia,Canada,0,0,0,0,0,0,0
160,1/24/2020,Manitoba,Canada,0,0,0,0,0,0,0
161,1/24/2020,New Brunswick,Canada,0,0,0,0,0,0,0
162,1/24/2020,Newfoundland and Labrador,Canada,0,0,0,0,0,0,0
163,1/24/2020,Northwest Territories,Canada,0,0,0,0,0,0,0
164,1/24/2020,Nova Scotia,Canada,0,0,0,0,0,0,0
165,1/24/2020,Ontario,Canada,0,0,0,0,0,0,0
166,1/24/2020,Prince Edward Island,Canada,0,0,0,0,0,0,0
167,1/24/2020,Quebec,Canada,0,0,0,0,0,0,0
168,1/24/2020,Saskatchewan,Canada,0,0,0,0,0,0,0
169,1/24/2020,Yukon,Canada,0,0,0,0,0,0,0
170,1/24/2020,Anguilla,United Kingdom,0,0,0,0,0,0,0
171,1/24/2020,Bermuda,United Kingdom,0,0,0,0,0,0,0
172,1/24/2020,British Virgin Islands,United Kingdom,0,0,0,0,0,0,0
173,1/24/2020,Cayman Islands,United Kingdom,0,0,0,0,0,0,0
174,1/24/2020,Channel Islands,United Kingdom,0,0,0,0,0,0,0
175,1/24/2020,Falkland Islands (Malvinas),United Kingdom,0,0,0,0,0,0,0
176,1/24/2020,Gibraltar,United Kingdom,0,0,0,0,0,0,0
177,1/24/2020,Isle of Man,United Kingdom,0,0,0,0,0,0,0
178,1/24/2020,Montserrat,United Kingdom,0,0,0,0,0,0,0
179,1/24/2020,Turks and Caicos Islands,United Kingdom,0,0,0,0,0,0,0
180,1/24/2020,Anhui,China,15,0,0,15,277,8,5
181,1/24/2020,Beijing,China,36,0,1,35,277,8,5
182,1/24/2020,Chongqing,China,27,0,0,27,277,8,5
183,1/24/2020,Fujian,China,10,0,0,10,277,8,5
184,1/24/2020,Gansu,China,2,0,0,2,277,8,5
185,1/24/2020,Guangdong,China,53,0,2,51,277,8,5
186,1/24/2020,Guangxi,China,23,0,0,23,277,8,5
187,1/24/2020,Guizhou,China,3,0,0,3,277,8,5
188,1/24/2020,Hainan,China,8,0,0,8,277,8,5
189,1/24/2020,Hebei,China,2,1,0,1,277,8,5
190,1/24/2020,Heilongjiang,China,4,1,0,3,277,8,5
191,1/24/2020,Henan,China,9,0,0,9,277,8,5
192,1/24/2020,Hong Kong,China,2,0,0,2,277,8,5
193,1/24/2020,Hubei,China,549,24,31,494,277,8,5
194,1/24/2020,Hunan,China,24,0,0,24,277,8,5
195,1/24/2020,Inner Mongolia,China,1,0,0,1,277,8,5
196,1/24/2020,Jiangsu,China,9,0,0,9,277,8,5
197,1/24/2020,Jiangxi,China,18,0,0,18,277,8,5
198,1/24/2020,Jilin,China,3,0,0,3,277,8,5
199,1/24/2020,Liaoning,China,4,0,0,4,277,8,5
200,1/24/2020,Macau,China,2,0,0,2,277,8,5
201,1/24/2020,Ningxia,China,2,0,0,2,277,8,5
202,1/24/2020,Qinghai,China,0,0,0,0,277,8,5
203,1/24/2020,Shaanxi,China,5,0,0,5,277,8,5
204,1/24/2020,Shandong,China,15,0,0,15,277,8,5
205,1/24/2020,Shanghai,China,20,0,0,20,277,8,5
206,1/24/2020,Shanxi,China,1,0,0,1,277,8,5
207,1/24/2020,Sichuan,China,15,0,0,15,277,8,5
208,1/24/2020,Tianjin,China,8,0,0,8,277,8,5
209,1/24/2020,Tibet,China,0,0,0,0,277,8,5
210,1/24/2020,Xinjiang,China,2,0,0,2,277,8,5
211,1/24/2020,Yunnan,China,5,0,0,5,277,8,5
212,1/24/2020,Zhejiang,China,43,0,1,42,277,8,5
213,1/24/2020,Aruba,Netherlands,0,0,0,0,0,0,0
214,1/24/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0,0,0,0,0,0
215,1/24/2020,Curacao,Netherlands,0,0,0,0,0,0,0
216,1/24/2020,Sint Maarten,Netherlands,0,0,0,0,0,0,0
217,1/24/2020,Australian Capital Territory,Australia,0,0,0,0,0,0,0
218,1/24/2020,New South Wales,Australia,0,0,0,0,0,0,0
219,1/24/2020,Northern Territory,Australia,0,0,0,0,0,0,0
220,1/24/2020,Queensland,Australia,0,0,0,0,0,0,0
221,1/24/2020,South Australia,Australia,0,0,0,0,0,0,0
222,1/24/2020,Tasmania,Australia,0,0,0,0,0,0,0
223,1/24/2020,Victoria,Australia,0,0,0,0,0,0,0
224,1/24/2020,Western Australia,Australia,0,0,0,0,0,0,0
225,1/24/2020,Faroe Islands,Denmark,0,0,0,0,0,0,0
226,1/24/2020,Greenland,Denmark,0,0,0,0,0,0,0
227,1/24/2020,French Guiana,France,0,0,0,0,0,0,0
228,1/24/2020,French Polynesia,France,0,0,0,0,0,0,0
229,1/24/2020,Guadeloupe,France,0,0,0,0,0,0,0
230,1/24/2020,Martinique,France,0,0,0,0,0,0,0
231,1/24/2020,Mayotte,France,0,0,0,0,0,0,0
232,1/24/2020,New Caledonia,France,0,0,0,0,0,0,0
233,1/24/2020,Reunion,France,0,0,0,0,0,0,0
234,1/24/2020,Saint Barthelemy,France,0,0,0,0,0,0,0
235,1/24/2020,Saint Pierre and Miquelon,France,0,0,0,0,0,0,0
236,1/24/2020,St Martin,France,0,0,0,0,0,0,0
237,1/25/2020,Alberta,Canada,0,0,0,0,0,0,0
238,1/25/2020,British Columbia,Canada,0,0,0,0,0,0,0
239,1/25/2020,Manitoba,Canada,0,0,0,0,0,0,0
240,1/25/2020,New Brunswick,Canada,0,0,0,0,0,0,0
241,1/25/2020,Newfoundland and Labrador,Canada,0,0,0,0,0,0,0
242,1/25/2020,Northwest Territories,Canada,0,0,0,0,0,0,0
243,1/25/2020,Nova Scotia,Canada,0,0,0,0,0,0,0
244,1/25/2020,Ontario,Canada,0,0,0,0,0,0,0
245,1/25/2020,Prince Edward Island,Canada,0,0,0,0,0,0,0
246,1/25/2020,Quebec,Canada,0,0,0,0,0,0,0
247,1/25/2020,Saskatchewan,Canada,0,0,0,0,0,0,0
248,1/25/2020,Yukon,Canada,0,0,0,0,0,0,0
249,1/25/2020,Anguilla,United Kingdom,0,0,0,0,0,0,0
250,1/25/2020,Bermuda,United Kingdom,0,0,0,0,0,0,0
251,1/25/2020,British Virgin Islands,United Kingdom,0,0,0,0,0,0,0
252,1/25/2020,Cayman Islands,United Kingdom,0,0,0,0,0,0,0
253,1/25/2020,Channel Islands,United Kingdom,0,0,0,0,0,0,0
254,1/25/2020,Falkland Islands (Malvinas),United Kingdom,0,0,0,0,0,0,0
255,1/25/2020,Gibraltar,United Kingdom,0,0,0,0,0,0,0
256,1/25/2020,Isle of Man,United Kingdom,0,0,0,0,0,0,0
257,1/25/2020,Montserrat,United Kingdom,0,0,0,0,0,0,0
258,1/25/2020,Turks and Caicos Islands,United Kingdom,0,0,0,0,0,0,0
259,1/25/2020,Anhui,China,39,0,0,39,486,16,3
260,1/25/2020,Beijing,China,41,0,2,39,486,16,3
261,1/25/2020,Chongqing,China,57,0,0,57,486,16,3
262,1/25/2020,Fujian,China,18,0,0,18,486,16,3
263,1/25/2020,Gansu,China,4,0,0,4,486,16,3
264,1/25/2020,Guangdong,China,78,0,2,76,486,16,3
265,1/25/2020,Guangxi,China,23,0,0,23,486,16,3
266,1/25/2020,Guizhou,China,4,0,0,4,486,16,3
267,1/25/2020,Hainan,China,19,0,0,19,486,16,3
268,1/25/2020,Hebei,China,8,1,0,7,486,16,3
269,1/25/2020,Heilongjiang,China,9,1,0,8,486,16,3
270,1/25/2020,Henan,China,32,0,0,32,486,16,3
271,1/25/2020,Hong Kong,China,5,0,0,5,486,16,3
272,1/25/2020,Hubei,China,761,40,32,689,486,16,3
273,1/25/2020,Hunan,China,43,0,0,43,486,16,3
274,1/25/2020,Inner Mongolia,China,7,0,0,7,486,16,3
275,1/25/2020,Jiangsu,China,18,0,1,17,486,16,3
276,1/25/2020,Jiangxi,China,18,0,0,18,486,16,3
277,1/25/2020,Jilin,China,4,0,0,4,486,16,3
278,1/25/2020,Liaoning,China,17,0,0,17,486,16,3
279,1/25/2020,Macau,China,2,0,0,2,486,16,3
280,1/25/2020,Ningxia,China,3,0,0,3,486,16,3
281,1/25/2020,Qinghai,China,1,0,0,1,486,16,3
282,1/25/2020,Shaanxi,China,15,0,0,15,486,16,3
283,1/25/2020,Shandong,China,27,0,0,27,486,16,3
284,1/25/2020,Shanghai,China,33,0,0,33,486,16,3
285,1/25/2020,Shanxi,China,6,0,0,6,486,16,3
286,1/25/2020,Sichuan,China,28,0,0,28,486,16,3
287,1/25/2020,Tianjin,China,10,0,0,10,486,16,3
288,1/25/2020,Tibet,China,0,0,0,0,486,16,3
289,1/25/2020,Xinjiang,China,3,0,0,3,486,16,3
290,1/25/2020,Yunnan,China,11,0,0,11,486,16,3
291,1/25/2020,Zhejiang,China,62,0,1,61,486,16,3
292,1/25/2020,Aruba,Netherlands,0,0,0,0,0,0,0
293,1/25/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0,0,0,0,0,0
294,1/25/2020,Curacao,Netherlands,0,0,0,0,0,0,0
295,1/25/2020,Sint Maarten,Netherlands,0,0,0,0,0,0,0
296,1/25/2020,Australian Capital Territory,Australia,0,0,0,0,0,0,0
297,1/25/2020,New South Wales,Australia,0,0,0,0,0,0,0
298,1/25/2020,Northern Territory,Australia,0,0,0,0,0,0,0
299,1/25/2020,Queensland,Australia,0,0,0,0,0,0,0
300,1/25/2020,South Australia,Australia,0,0,0,0,0,0,0
301,1/25/2020,Tasmania,Australia,0,0,0,0,0,0,0
302,1/25/2020,Victoria,Australia,0,0,0,0,0,0,0
303,1/25/2020,Western Australia,Australia,0,0,0,0,0,0,0
304,1/25/2020,Faroe Islands,Denmark,0,0,0,0,0,0,0
305,1/25/2020,Greenland,Denmark,0,0,0,0,0,0,0
306,1/25/2020,French Guiana,France,0,0,0,0,0,0,0
307,1/25/2020,French Polynesia,France,0,0,0,0,0,0,0
308,1/25/2020,Guadeloupe,France,0,0,0,0,0,0,0
309,1/25/2020,Martinique,France,0,0,0,0,0,0,0
310,1/25/2020,Mayotte,France,0,0,0,0,0,0,0
311,1/25/2020,New Caledonia,France,0,0,0,0,0,0,0
312,1/25/2020,Reunion,France,0,0,0,0,0,0,0
313,1/25/2020,Saint Barthelemy,France,0,0,0,0,0,0,0
314,1/25/2020,Saint Pierre and Miquelon,France,0,0,0,0,0,0,0
315,1/25/2020,St Martin,France,0,0,0,0,0,0,0
316,1/26/2020,Alberta,Canada,0,0,0,0,1,0,0
317,1/26/2020,British Columbia,Canada,0,0,0,0,1,0,0
318,1/26/2020,Manitoba,Canada,0,0,0,0,1,0,0
319,1/26/2020,New Brunswick,Canada,0,0,0,0,1,0,0
320,1/26/2020,Newfoundland and Labrador,Canada,0,0,0,0,1,0,0
321,1/26/2020,Northwest Territories,Canada,0,0,0,0,1,0,0
322,1/26/2020,Nova Scotia,Canada,0,0,0,0,1,0,0
323,1/26/2020,Ontario,Canada,1,0,0,1,1,0,0
324,1/26/2020,Prince Edward Island,Canada,0,0,0,0,1,0,0
325,1/26/2020,Quebec,Canada,0,0,0,0,1,0,0
326,1/26/2020,Saskatchewan,Canada,0,0,0,0,1,0,0
327,1/26/2020,Yukon,Canada,0,0,0,0,1,0,0
328,1/26/2020,Anguilla,United Kingdom,0,0,0,0,0,0,0
329,1/26/2020,Bermuda,United Kingdom,0,0,0,0,0,0,0
330,1/26/2020,British Virgin Islands,United Kingdom,0,0,0,0,0,0,0
331,1/26/2020,Cayman Islands,United Kingdom,0,0,0,0,0,0,0
332,1/26/2020,Channel Islands,United Kingdom,0,0,0,0,0,0,0
333,1/26/2020,Falkland Islands (Malvinas),United Kingdom,0,0,0,0,0,0,0
334,1/26/2020,Gibraltar,United Kingdom,0,0,0,0,0,0,0
335,1/26/2020,Isle of Man,United Kingdom,0,0,0,0,0,0,0
336,1/26/2020,Montserrat,United Kingdom,0,0,0,0,0,0,0
337,1/26/2020,Turks and Caicos Islands,United Kingdom,0,0,0,0,0,0,0
338,1/26/2020,Anhui,China,60,0,0,60,669,14,10
339,1/26/2020,Beijing,China,68,0,2,66,669,14,10
340,1/26/2020,Chongqing,China,75,0,0,75,669,14,10
341,1/26/2020,Fujian,China,35,0,0,35,669,14,10
342,1/26/2020,Gansu,China,7,0,0,7,669,14,10
343,1/26/2020,Guangdong,China,111,0,2,109,669,14,10
344,1/26/2020,Guangxi,China,36,0,0,36,669,14,10
345,1/26/2020,Guizhou,China,5,0,0,5,669,14,10
346,1/26/2020,Hainan,China,22,0,0,22,669,14,10
347,1/26/2020,Hebei,China,13,1,0,12,669,14,10
348,1/26/2020,Heilongjiang,China,15,1,0,14,669,14,10
349,1/26/2020,Henan,China,83,1,0,82,669,14,10
350,1/26/2020,Hong Kong,China,8,0,0,8,669,14,10
351,1/26/2020,Hubei,China,1058,52,42,964,669,14,10
352,1/26/2020,Hunan,China,69,0,0,69,669,14,10
353,1/26/2020,Inner Mongolia,China,7,0,0,7,669,14,10
354,1/26/2020,Jiangsu,China,33,0,1,32,669,14,10
355,1/26/2020,Jiangxi,China,36,0,0,36,669,14,10
356,1/26/2020,Jilin,China,4,0,0,4,669,14,10
357,1/26/2020,Liaoning,China,21,0,0,21,669,14,10
358,1/26/2020,Macau,China,5,0,0,5,669,14,10
359,1/26/2020,Ningxia,China,4,0,0,4,669,14,10
360,1/26/2020,Qinghai,China,1,0,0,1,669,14,10
361,1/26/2020,Shaanxi,China,22,0,0,22,669,14,10
362,1/26/2020,Shandong,China,46,0,0,46,669,14,10
363,1/26/2020,Shanghai,China,40,1,0,39,669,14,10
364,1/26/2020,Shanxi,China,9,0,0,9,669,14,10
365,1/26/2020,Sichuan,China,44,0,0,44,669,14,10
366,1/26/2020,Tianjin,China,14,0,0,14,669,14,10
367,1/26/2020,Tibet,China,0,0,0,0,669,14,10
368,1/26/2020,Xinjiang,China,4,0,0,4,669,14,10
369,1/26/2020,Yunnan,China,16,0,0,16,669,14,10
370,1/26/2020,Zhejiang,China,104,0,1,103,669,14,10
371,1/26/2020,Aruba,Netherlands,0,0,0,0,0,0,0
372,1/26/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0,0,0,0,0,0
373,1/26/2020,Curacao,Netherlands,0,0,0,0,0,0,0
374,1/26/2020,Sint Maarten,Netherlands,0,0,0,0,0,0,0
375,1/26/2020,Australian Capital Territory,Australia,0,0,0,0,4,0,0
376,1/26/2020,New South Wales,Australia,3,0,0,3,4,0,0
377,1/26/2020,Northern Territory,Australia,0,0,0,0,4,0,0
378,1/26/2020,Queensland,Australia,0,0,0,0,4,0,0
379,1/26/2020,South Australia,Australia,0,0,0,0,4,0,0
380,1/26/2020,Tasmania,Australia,0,0,0,0,4,0,0
381,1/26/2020,Victoria,Australia,1,0,0,1,4,0,0
382,1/26/2020,Western Australia,Australia,0,0,0,0,4,0,0
383,1/26/2020,Faroe Islands,Denmark,0,0,0,0,0,0,0
384,1/26/2020,Greenland,Denmark,0,0,0,0,0,0,0
385,1/26/2020,French Guiana,France,0,0,0,0,0,0,0
386,1/26/2020,French Polynesia,France,0,0,0,0,0,0,0
387,1/26/2020,Guadeloupe,France,0,0,0,0,0,0,0
388,1/26/2020,Martinique,France,0,0,0,0,0,0,0
389,1/26/2020,Mayotte,France,0,0,0,0,0,0,0
390,1/26/2020,New Caledonia,France,0,0,0,0,0,0,0
391,1/26/2020,Reunion,France,0,0,0,0,0,0,0
392,1/26/2020,Saint Barthelemy,France,0,0,0,0,0,0,0
393,1/26/2020,Saint Pierre and Miquelon,France,0,0,0,0,0,0,0
394,1/26/2020,St Martin,France,0,0,0,0,0,0,0
395,1/27/2020,Alberta,Canada,0,0,0,0,0,0,0
396,1/27/2020,British Columbia,Canada,0,0,0,0,0,0,0
397,1/27/2020,Manitoba,Canada,0,0,0,0,0,0,0
398,1/27/2020,New Brunswick,Canada,0,0,0,0,0,0,0
399,1/27/2020,Newfoundland and Labrador,Canada,0,0,0,0,0,0,0
400,1/27/2020,Northwest Territories,Canada,0,0,0,0,0,0,0
401,1/27/2020,Nova Scotia,Canada,0,0,0,0,0,0,0
402,1/27/2020,Ontario,Canada,1,0,0,1,0,0,0
403,1/27/2020,Prince Edward Island,Canada,0,0,0,0,0,0,0
404,1/27/2020,Quebec,Canada,0,0,0,0,0,0,0
405,1/27/2020,Saskatchewan,Canada,0,0,0,0,0,0,0
406,1/27/2020,Yukon,Canada,0,0,0,0,0,0,0
407,1/27/2020,Anguilla,United Kingdom,0,0,0,0,0,0,0
408,1/27/2020,Bermuda,United Kingdom,0,0,0,0,0,0,0
409,1/27/2020,British Virgin Islands,United Kingdom,0,0,0,0,0,0,0
410,1/27/2020,Cayman Islands,United Kingdom,0,0,0,0,0,0,0
411,1/27/2020,Channel Islands,United Kingdom,0,0,0,0,0,0,0
412,1/27/2020,Falkland Islands (Malvinas),United Kingdom,0,0,0,0,0,0,0
413,1/27/2020,Gibraltar,United Kingdom,0,0,0,0,0,0,0
414,1/27/2020,Isle of Man,United Kingdom,0,0,0,0,0,0,0
415,1/27/2020,Montserrat,United Kingdom,0,0,0,0,0,0,0
416,1/27/2020,Turks and Caicos Islands,United Kingdom,0,0,0,0,0,0,0
417,1/27/2020,Anhui,China,70,0,0,70,802,26,7
